YEAR,COUNTRY_NAME,OBS_VALUE_AUD_COUNTRY,OBS_VALUE_AUD_TOTAL,MARKET_SHARE_%,IMPORT_VALUE_BILLION_AUD
2015,ANGA,27000,5039409000,0.0005357771119589618,2.7e-05
2015,ARGE,10025000,5039409000,0.19893205731068864,0.010025
2015,ASTA,31004000,5039409000,0.615230873302802,0.031004
2015,AUST,5157000,5039409000,0.10233342838416172,0.005157
2015,BELE,2000,5039409000,3.968719347844162e-05,2e-06
2015,BHRN,21819000,5039409000,0.43296743725305886,0.021819
2015,BULG,9000,5039409000,0.0001785923706529873,9e-06
2015,BVIR,748000,5039409000,0.014843010360937166,0.000748
2015,Belgium,27039000,5039409000,0.5365510122317915,0.027039
2015,Brazil,9872000,5039409000,0.19589598700958782,0.009872
2015,CHLE,547000,5039409000,0.010854447416353783,0.000547
2015,CROA,16000,5039409000,0.000317497547827533,1.6e-05
2015,Canada,40031000,5039409000,0.7943590210677482,0.040031
2015,China,674301000,5039409000,13.380557124853333,0.674301
2015,Czech Republic,6807000,5039409000,0.13507536300387604,0.006807
2015,DENM,2436000,5039409000,0.04833900165674189,0.002436
2015,DMCA,33000,5039409000,0.0006548386923942867,3.3e-05
2015,ESTO,780000,5039409000,0.015478005456592232,0.00078
2015,FIJI,4000,5039409000,7.937438695688325e-05,4e-06
2015,FINL,31505000,5039409000,0.6251725152691516,0.031505
2015,FWIN,221000,5039409000,0.0043854348793678,0.000221
2015,France,25269000,5039409000,0.5014278460033706,0.025269
2015,GREE,795000,5039409000,0.015775659407680543,0.000795
2015,GUIN,10000,5039409000,0.0001984359673922081,1e-05
2015,Germany,278016000,5039409000,5.5168373910512125,0.278016
2015,HGRY,71000,5039409000,0.0014088953684846775,7.1e-05
2015,Hong Kong,1761000,5039409000,0.03494457385776784,0.001761
2015,ICEL,3000,5039409000,5.953079021766243e-05,3e-06
2015,IRE,175000,5039409000,0.0034726294293636415,0.000175
2015,ISRA,205000,5039409000,0.004067937331540266,0.000205
2015,India,62563000,5039409000,1.2414749427958716,0.062563
2015,Indonesia,37118000,5039409000,0.736554623766398,0.037118
2015,Italy,45764000,5039409000,0.9081223611737012,0.045764
2015,Japan,1844095000,5039409000,36.5934775288134,1.844095
2015,KAZA,1929000,5039409000,0.03827829810995694,0.001929
2015,KENY,1000,5039409000,1.984359673922081e-05,1e-06
2015,LATV,2000,5039409000,3.968719347844162e-05,2e-06
2015,LITH,1000,5039409000,1.984359673922081e-05,1e-06
2015,LUX,1350000,5039409000,0.02678885559794809,0.00135
2015,MARS,98000,5039409000,0.0019446724804436392,9.8e-05
2015,MASY,5000,5039409000,9.921798369610405e-05,5e-06
2015,Malaysia,65397000,5039409000,1.2977116959548234,0.065397
2015,Mexico,2266000,5039409000,0.04496559021107436,0.002266
2015,NGRA,3000,5039409000,5.953079021766243e-05,3e-06
2015,NIGE,37000,5039409000,0.0007342130793511699,3.7e-05
2015,NWAY,9153000,5039409000,0.18162844095408806,0.009153
2015,Netherlands,12928000,5039409000,0.25653801864464665,0.012928
2015,New Zealand,52069000,5039409000,1.0332362386144882,0.052069
2015,No Country Details,786180000,5039409000,15.600638884440615,0.78618
2015,PNG,670000,5039409000,0.013295209815277943,0.00067
2015,PORT,1314000,5039409000,0.026074486115336144,0.001314
2015,Pakistan,2567000,5039409000,0.05093851282957981,0.002567
2015,Philippines,75000,5039409000,0.0014882697554415608,7.5e-05
2015,Poland,1357000,5039409000,0.02692776077512264,0.001357
2015,RICO,1000,5039409000,1.984359673922081e-05,1e-06
2015,ROUM,4326000,5039409000,0.08584339949386922,0.004326
2015,Russia,12169000,5039409000,0.241476728719578,0.012169
2015,SAMO,4000,5039409000,7.937438695688325e-05,4e-06
2015,SEYC,12000,5039409000,0.00023812316087064972,1.2e-05
2015,SLOV,330000,5039409000,0.0065483869239428664,0.00033
2015,SRIL,162000,5039409000,0.0032146626717537707,0.000162
2015,SVAK,702000,5039409000,0.013930204910933008,0.000702
2015,Singapore,92428000,5039409000,1.834103959412701,0.092428
2015,South Africa,27018000,5039409000,0.5361342967002678,0.027018
2015,South Korea,111166000,5039409000,2.2059332751122205,0.111166
2015,Spain,19689000,5039409000,0.3907005761985185,0.019689
2015,Sweden,77484000,5039409000,1.5375612497417852,0.077484
2015,Switzerland,3029000,5039409000,0.06010625452309983,0.003029
2015,TRIN,147000,5039409000,0.002917008720665459,0.000147
2015,Taiwan,245760000,5039409000,4.876762334630906,0.24576
2015,Thailand,28729000,5039409000,0.5700866907210747,0.028729
2015,Turkey,6718000,5039409000,0.1333092828940854,0.006718
2015,UAEM,111494000,5039409000,2.212441974842685,0.111494
2015,UKRA,499000,5039409000,0.009901954772871185,0.000499
2015,URUG,107000,5039409000,0.0021232648510966265,0.000107
2015,United Kingdom,35648000,5039409000,0.7073845365597434,0.035648
2015,United States,138233000,5039409000,2.74303990805271,0.138233
2015,VIRG,28000,5039409000,0.0005556207086981827,2.8e-05
2015,Vietnam,27887000,5039409000,0.5533783822666507,0.027887
2015,ZMBA,9000,5039409000,0.0001785923706529873,9e-06
2016,ALBA,565000,2533806000,0.02229847115367159,0.000565
2016,ARGE,1073000,2533806000,0.04234736203166304,0.001073
2016,ASTA,27646000,2533806000,1.0910859000254953,0.027646
2016,AUST,3993000,2533806000,0.1575890182594879,0.003993
2016,BHRN,42000,2533806000,0.0016575854662906316,4.2e-05
2016,BULG,26000,2533806000,0.0010261243362751527,2.6e-05
2016,Belgium,23519000,2533806000,0.9282083948021278,0.023519
2016,Brazil,9028000,2533806000,0.3563019426112339,0.009028
2016,CHLE,2230000,2533806000,0.08800989499590733,0.00223
2016,CHRI,2000,2533806000,7.893264125193483e-05,2e-06
2016,CROA,13000,2533806000,0.0005130621681375763,1.3e-05
2016,Canada,32199000,2533806000,1.270776057835525,0.032199
2016,China,478737000,2533806000,18.893987937513764,0.478737
2016,Czech Republic,3835000,2533806000,0.15135333960058506,0.003835
2016,DENM,3358000,2533806000,0.13252790466199857,0.003358
2016,DMCA,50000,2533806000,0.0019733160312983707,5e-05
2016,ESTO,878000,2533806000,0.034651429509599395,0.000878
2016,FIJI,7000,2533806000,0.0002762642443817719,7e-06
2016,FINL,21825000,2533806000,0.8613524476617389,0.021825
2016,France,18290000,2533806000,0.7218390042489441,0.01829
2016,GREE,4363000,2533806000,0.17219155689109583,0.004363
