COUNTRY_NAME,2024,2025,2026
China,19.152157354712664,21.62932880639407,23.072204170290146
India,3.0906392946877257,6.52471670411862,5.289697829726405
Indonesia,16.746377635918783,0.41780674866365825,0.47238054392304324
Japan,3.2415644801894308,4.029105269804225,3.4377746843030703
Malaysia,1.8841955857323778,4.78880138389742,1.1148382324210142
South Korea,3.320740551675073,4.3299209060245385,3.391468510182501
Taiwan,3.532240808846078,3.59742074887369,3.660562431120915
